0	0	269
0	4	292
0	8	252
0	12	278
0	16	261
0	20	234
0	24	293
0	28	288
0	32	320
0	36	270
0	40	291
0	44	268
0	48	302
0	52	273
0	56	334
1	1	281
1	5	315
1	9	308
1	13	296
1	17	330
1	21	330
1	25	307
1	29	319
1	33	338
1	37	375
1	41	368
1	45	385
1	49	339
1	53	348
1	57	349
2	2	415
2	6	382
2	10	398
2	14	387
2	18	393
2	22	360
2	26	381
2	30	364
2	34	381
2	38	388
2	42	415
2	46	373
2	50	379
2	54	397
2	58	356
3	3	416
3	7	365
3	11	394
3	15	341
3	19	368
3	23	350
3	27	388
3	31	369
3	35	371
3	39	349
3	43	331
3	47	357
3	51	297
3	55	368
3	59	328
4	0	327
4	4	355
4	8	357
4	12	335
4	16	342
4	20	314
4	24	327
4	28	341
4	32	290
4	36	299
4	40	303
4	44	288
4	48	309
4	52	292
4	56	311
5	1	306
5	5	287
5	9	259
5	13	278
5	17	274
5	21	248
5	25	266
5	29	289
5	33	252
5	37	277
5	41	255
5	45	250
5	49	249
5	53	237
5	57	250
6	2	214
6	6	235
6	10	216
6	14	216
6	18	252
6	22	198
6	26	214
6	30	189
6	34	207
6	38	169
6	42	177
6	46	168
6	50	185
6	54	199
6	58	177
7	3	151
7	7	144
7	11	156
7	15	166
7	19	127
7	23	150
7	27	123
7	31	146
7	35	140
7	39	125
7	43	115
7	47	129
7	51	130
7	55	105
7	59	125
8	0	116
8	4	115
8	8	100
8	12	99
8	16	91
8	20	99
8	24	63
8	28	81
8	32	57
8	36	69
8	40	91
8	44	62
8	48	65
8	52	63
8	56	76
9	1	54
9	5	71
9	9	70
9	13	54
9	17	55
9	21	44
9	25	56
9	29	41
9	33	51
9	37	37
9	41	41
9	45	41
9	49	30
9	53	36
9	57	28
10	2	33
10	6	40
10	10	26
10	14	26
10	18	35
10	22	21
10	26	24
10	30	18
10	34	27
10	38	16
10	42	22
10	46	28
10	50	26
10	54	25
10	58	18
11	3	24
11	7	20
11	11	26
11	15	14
11	19	21
11	23	13
11	27	18
11	31	19
11	35	18
11	39	26
11	43	15
11	47	20
11	51	14
11	55	12
11	59	15
12	0	27
12	4	20
12	8	15
12	12	18
12	16	15
12	20	23
12	24	24
12	28	22
12	32	23
12	36	29
12	40	28
12	44	28
12	48	28
12	52	29
12	56	25
13	1	40
13	5	49
13	9	44
13	13	41
13	17	43
13	21	36
13	25	44
13	29	51
13	33	55
13	37	59
13	41	39
13	45	61
13	49	53
13	53	63
13	57	73
14	2	61
14	6	77
14	10	74
14	14	55
14	18	80
14	22	91
14	26	83
14	30	88
14	34	94
14	38	102
14	42	117
14	46	102
14	50	116
14	54	119
14	58	124
15	3	145
15	7	134
15	11	144
15	15	152
15	19	150
15	23	145
15	27	152
15	31	149
15	35	171
15	39	141
15	43	173
15	47	158
15	51	178
15	55	206
15	59	209
16	0	187
16	4	229
16	8	197
16	12	205
16	16	187
16	20	186
16	24	224
16	28	191
16	32	202
16	36	227
16	40	211
16	44	209
16	48	188
16	52	208
16	56	253
17	1	234
17	5	242
17	9	234
17	13	228
17	17	237
17	21	244
17	25	232
17	29	249
17	33	241
17	37	226
17	41	243
17	45	246
17	49	230
17	53	235
17	57	261
18	2	242
18	6	266
18	10	233
18	14	246
18	18	238
18	22	236
18	26	243
18	30	275
18	34	278
18	38	277
18	42	260
18	46	260
18	50	282
18	54	304
18	58	253
19	3	261
19	7	306
19	11	285
19	15	329
19	19	334
19	23	325
19	27	317
19	31	352
19	35	350
19	39	333
19	43	339
19	47	345
19	51	352
19	55	360
19	59	374
20	0	354
20	4	382
20	8	374
20	12	341
20	16	381
20	20	368
20	24	384
20	28	365
20	32	371
20	36	333
20	40	320
20	44	378
20	48	350
20	52	368
20	56	344
21	1	317
21	5	286
21	9	331
21	13	336
21	17	322
21	21	305
21	25	319
21	29	302
21	33	345
21	37	317
21	41	291
21	45	302
21	49	282
21	53	320
21	57	289
22	2	292
22	6	314
22	10	309
22	14	283
22	18	292
22	22	281
22	26	307
22	30	292
22	34	285
22	38	289
22	42	269
22	46	289
22	50	291
22	54	284
22	58	279
23	3	296
23	7	284
23	11	292
23	15	274
23	19	277
23	23	276
23	27	294
23	31	268
23	35	283
23	39	286
23	43	276
23	47	271
23	51	279
23	55	279
23	59	280
0	1	283
0	5	307
0	9	260
0	13	287
0	17	295
0	21	283
0	25	306
0	29	267
0	33	310
0	37	268
0	41	284
0	45	284
0	49	297
0	53	278
0	57	320
1	2	301
1	6	336
1	10	321
1	14	334
1	18	341
1	22	346
1	26	366
1	30	361
1	34	337
1	38	335
1	42	377
1	46	340
1	50	336
1	54	366
1	58	385
2	3	384
2	7	372
2	11	375
2	15	373
2	19	392
2	23	380
2	27	387
2	31	400
2	35	416
2	39	387
2	43	403
2	47	366
2	51	407
2	55	443
2	59	379
3	0	390
3	4	374
3	8	418
3	12	377
3	16	352
3	20	361
3	24	385
3	28	369
3	32	385
3	36	408
3	40	345
3	44	353
3	48	358
3	52	378
3	56	331
4	1	340
4	5	339
4	9	310
4	13	319
4	17	326
4	21	303
4	25	323
4	29	335
4	33	309
4	37	270
4	41	322
4	45	310
4	49	300
4	53	293
4	57	305
5	2	269
5	6	291
5	10	301
5	14	301
5	18	267
5	22	268
5	26	267
5	30	285
5	34	265
5	38	257
5	42	263
5	46	252
5	50	250
5	54	274
5	58	239
6	3	235
6	7	233
6	11	234
6	15	214
6	19	196
6	23	227
6	27	197
6	31	165
6	35	213
6	39	183
6	43	176
6	47	200
6	51	178
6	55	181
6	59	145
7	0	216
7	4	180
7	8	155
7	12	126
