0	0	287
0	4	273
0	8	261
0	12	284
0	16	286
0	20	267
0	24	284
0	28	288
0	32	280
0	36	275
0	40	256
0	44	240
0	48	255
0	52	289
0	56	250
1	1	247
1	5	249
1	9	246
1	13	230
1	17	278
1	21	223
1	25	221
1	29	230
1	33	238
1	37	248
1	41	250
1	45	242
1	49	213
1	53	223
1	57	210
2	2	233
2	6	184
2	10	201
2	14	209
2	18	222
2	22	208
2	26	195
2	30	200
2	34	193
2	38	190
2	42	188
2	46	193
2	50	204
2	54	184
2	58	190
3	3	185
3	7	178
3	11	216
3	15	190
3	19	173
3	23	162
3	27	175
3	31	176
3	35	177
3	39	164
3	43	181
3	47	165
3	51	157
3	55	157
3	59	164
4	0	166
4	4	146
4	8	155
4	12	139
4	16	131
4	20	126
4	24	124
4	28	135
4	32	117
4	36	111
4	40	132
4	44	131
4	48	142
4	52	116
4	56	114
5	1	105
5	5	99
5	9	121
5	13	102
5	17	112
5	21	80
5	25	82
5	29	85
5	33	77
5	37	82
5	41	84
5	45	85
5	49	83
5	53	83
5	57	88
6	2	73
6	6	67
6	10	75
6	14	75
6	18	56
6	22	80
6	26	50
6	30	64
6	34	69
6	38	45
6	42	48
6	46	54
6	50	49
6	54	46
6	58	33
7	3	44
7	7	56
7	11	43
7	15	42
7	19	39
7	23	35
7	27	54
7	31	40
7	35	39
7	39	47
7	43	29
7	47	36
7	51	24
7	55	28
7	59	25
8	0	30
8	4	29
8	8	20
8	12	21
8	16	32
8	20	24
8	24	27
8	28	25
8	32	26
8	36	21
8	40	33
8	44	22
8	48	14
8	52	19
8	56	20
9	1	12
9	5	19
9	9	10
9	13	10
9	17	20
9	21	17
9	25	14
9	29	9
9	33	10
9	37	18
9	41	19
9	45	20
9	49	17
9	53	15
9	57	10
10	2	19
10	6	17
10	10	17
10	14	25
10	18	28
10	22	18
10	26	24
10	30	26
10	34	20
10	38	19
10	42	21
10	46	28
10	50	15
10	54	25
10	58	24
11	3	24
11	7	19
11	11	38
11	15	36
11	19	33
11	23	36
11	27	42
11	31	45
11	35	37
11	39	53
11	43	43
11	47	43
11	51	32
11	55	51
11	59	50
12	0	47
12	4	48
12	8	55
12	12	69
12	16	67
12	20	68
12	24	94
12	28	88
12	32	73
12	36	84
12	40	87
12	44	90
12	48	105
12	52	94
12	56	99
13	1	127
13	5	113
13	9	120
13	13	153
13	17	122
13	21	145
13	25	126
13	29	134
13	33	151
13	37	159
13	41	161
13	45	150
13	49	128
13	53	153
13	57	156
14	2	151
14	6	146
14	10	143
14	14	106
14	18	127
14	22	162
14	26	138
14	30	154
14	34	121
14	38	110
14	42	149
14	46	143
14	50	156
14	54	143
14	58	158
15	3	150
15	7	160
15	11	143
15	15	157
15	19	133
15	23	142
15	27	147
15	31	144
15	35	137
15	39	125
15	43	145
15	47	142
15	51	148
15	55	130
15	59	149
16	0	148
