7	22	1615
7	26	1627
7	30	1530
7	34	1475
7	38	1364
7	42	1448
7	46	1375
7	50	1327
7	54	1312
7	58	1229
8	3	1207
8	7	1128
8	11	1051
8	15	1052
8	19	980
8	23	1037
8	27	944
8	31	864
8	35	952
8	39	887
8	43	899
8	47	862
8	51	861
8	55	828
8	59	868
9	0	840
9	4	779
9	8	816
9	12	732
9	16	782
9	20	824
9	24	807
9	28	787
9	32	831
9	36	751
9	40	800
9	44	780
9	48	855
9	52	921
9	56	886
10	1	932
10	5	870
10	9	937
10	13	969
10	17	962
10	21	979
10	25	1050
10	29	1148
10	33	1107
10	37	1153
10	41	1263
10	45	1306
10	49	1392
10	53	1424
10	57	1496
11	2	1588
11	6	1577
11	10	1700
11	14	1825
11	18	1734
11	22	1892
11	26	1981
11	30	2169
11	34	2276
11	38	2363
11	42	2589
11	46	2562
11	50	2805
11	54	2908
11	58	3028
12	3	3087
12	7	3159
12	11	3266
12	15	3355
12	19	3373
12	23	3438
12	27	3672
12	31	3822
12	35	3894
12	39	4004
12	43	4181
12	47	4296
12	51	4578
12	55	4604
12	59	4858
13	0	5223
13	4	4711
13	8	4698
13	12	4917
13	16	4730
13	20	4850
13	24	4893
13	28	5071
13	32	4859
13	36	5092
13	40	5010
13	44	5020
13	48	5297
13	52	5418
13	56	5707
14	1	5584
14	5	5608
14	9	5481
14	13	5435
14	17	5343
14	21	5418
14	25	5605
14	29	5576
14	33	5538
14	37	5561
14	41	5721
14	45	5836
14	49	5796
14	53	6025
14	57	6315
15	2	5993
15	6	6348
15	10	6232
15	14	6249
15	18	6245
15	22	6399
15	26	6524
15	30	6417
15	34	6566
15	38	6564
15	42	6749
15	46	6875
15	50	7070
15	54	7194
15	58	7768
16	3	7568
16	7	7745
16	11	7750
16	15	7894
16	19	7771
16	23	8003
16	27	8231
16	31	8371
16	35	8104
16	39	8335
16	43	8297
16	47	8397
16	51	8481
16	55	8745
16	59	8929
17	0	8915
17	4	8588
17	8	8672
17	12	8997
17	16	9150
17	20	8956
17	24	9184
17	28	8973
17	32	9071
17	36	8765
17	40	8765
17	44	8823
17	48	8544
17	52	8794
17	56	9398
18	1	8741
18	5	8766
18	9	8573
18	13	8711
18	17	8639
18	21	8628
18	25	8328
18	29	8645
18	33	8653
18	37	8299
18	41	8493
18	45	8505
18	49	8658
18	53	8753
18	57	8667
19	2	8784
19	6	8632
19	10	8541
19	14	8456
19	18	8621
19	22	8612
19	26	8643
19	30	8644
19	34	8567
19	38	8343
19	42	8662
19	46	8445
19	50	8496
19	54	8339
19	58	8635
20	3	8540
20	7	8498
20	11	8566
20	15	8395
20	19	8370
20	23	8393
20	27	8361
20	31	8471
20	35	8434
20	39	8584
20	43	8240
20	47	8426
20	51	8388
20	55	8567
20	59	8351
21	0	8436
21	4	8358
21	8	8312
21	12	8490
21	16	8437
21	20	8360
21	24	8538
21	28	8474
21	32	8736
21	36	8643
21	40	8794
21	44	8749
21	48	8642
21	52	8862
21	56	8961
22	1	8958
22	5	9158
22	9	9163
22	13	9229
22	17	9394
22	21	9402
22	25	9454
22	29	9363
22	33	9419
22	37	9504
22	41	9602
22	45	9679
22	49	9621
22	53	10033
22	57	9885
23	2	10076
23	6	9926
23	10	10103
23	14	10280
23	18	9980
23	22	9965
23	26	10024
23	30	10058
23	34	10005
23	38	10010
23	42	9806
23	46	10030
23	50	10020
23	54	9935
23	58	10218
