0	0	920
0	4	933
0	8	820
0	12	888
0	16	925
0	20	876
0	24	892
0	28	874
0	32	853
0	36	863
0	40	895
0	44	820
0	48	860
0	52	825
0	56	776
1	1	841
1	5	795
1	9	793
1	13	740
1	17	765
1	21	754
1	25	762
1	29	798
1	33	809
1	37	792
1	41	699
1	45	736
1	49	784
1	53	706
1	57	710
2	2	714
2	6	691
2	10	670
2	14	668
2	18	661
2	22	676
2	26	659
2	30	681
2	34	644
2	38	609
2	42	628
2	46	615
2	50	608
2	54	582
2	58	556
3	3	557
3	7	561
3	11	504
3	15	527
3	19	539
3	23	581
3	27	560
3	31	515
3	35	485
3	39	550
3	43	480
3	47	523
3	51	480
3	55	453
3	59	497
4	0	450
4	4	428
4	8	463
4	12	409
4	16	402
4	20	451
4	24	367
4	28	424
4	32	383
4	36	371
4	40	330
4	44	344
4	48	292
4	52	324
4	56	310
5	1	334
5	5	327
5	9	296
5	13	289
5	17	273
5	21	248
5	25	254
5	29	237
5	33	276
5	37	216
5	41	237
5	45	224
5	49	226
5	53	193
5	57	236
6	2	181
6	6	195
6	10	197
6	14	201
6	18	181
6	22	155
6	26	160
6	30	151
6	34	151
6	38	136
6	42	138
6	46	146
6	50	142
6	54	123
6	58	130
7	3	136
7	7	103
7	11	155
7	15	118
7	19	103
7	23	92
7	27	97
7	31	111
7	35	98
7	39	107
7	43	93
7	47	78
7	51	88
7	55	96
7	59	58
8	0	80
8	4	84
8	8	104
8	12	70
8	16	90
8	20	55
8	24	89
8	28	67
8	32	67
8	36	82
8	40	73
8	44	104
8	48	83
8	52	68
8	56	85
9	1	76
9	5	74
9	9	84
9	13	74
9	17	84
9	21	85
9	25	73
9	29	79
9	33	80
9	37	93
9	41	69
9	45	77
9	49	108
9	53	97
9	57	84
10	2	89
10	6	87
10	10	89
10	14	118
10	18	93
10	22	129
10	26	128
10	30	103
10	34	130
10	38	129
10	42	110
10	46	136
10	50	110
10	54	129
10	58	160
11	3	125
11	7	152
11	11	150
11	15	194
11	19	169
11	23	177
11	27	174
11	31	179
11	35	225
11	39	235
11	43	241
11	47	229
11	51	230
11	55	285
11	59	300
12	0	331
12	4	316
12	8	349
12	12	303
12	16	319
12	20	373
12	24	333
12	28	351
12	32	359
12	36	431
12	40	431
12	44	435
12	48	459
12	52	473
12	56	466
13	1	474
13	5	471
13	9	492
13	13	494
13	17	488
13	21	476
13	25	524
13	29	522
13	33	504
13	37	472
13	41	488
13	45	515
13	49	545
13	53	590
13	57	511
14	2	492
14	6	445
14	10	495
14	14	480
14	18	482
14	22	442
14	26	508
14	30	473
14	34	454
14	38	437
14	42	484
14	46	471
14	50	527
14	54	452
14	58	464
15	3	507
15	7	458
15	11	503
15	15	483
15	19	485
15	23	484
15	27	510
15	31	452
15	35	461
15	39	497
15	43	492
15	47	545
15	51	540
15	55	488
15	59	562
16	0	547
16	4	530
16	8	571
16	12	569
16	16	598
16	20	571
16	24	618
16	28	646
16	32	679
16	36	683
16	40	652
16	44	671
16	48	660
16	52	659
16	56	733
17	1	711
17	5	710
17	9	709
17	13	715
17	17	769
17	21	722
17	25	715
17	29	772
17	33	755
17	37	760
17	41	794
17	45	729
17	49	759
17	53	733
